	0.330864		0.38061		gapdb
	0.254935		1.3195		gapdb
	0.157041		0.596064		gapdb
	0.617799		0.261513		gapdb
	0.234049		0.488855		gapdb
	2		1.31405		gapdb
	0.0956117		1.03415		gapdb
	0.0928874		0.817481		gapdb
	0.00900876		0.969512		gapdb
	2		2		gapdb
	0.770514		2		gapdb
	0.474641		1.56607		gapdb
	1.86723		0.687089		gapdb
	0.707388		1.2844		gapdb
	2		2		gapdb
	0.288976		2		gapdb
	0.280742		2		gapdb
	0.027228		2		gapdb
	2		0.757862		gapdb
	1.29784		0.28845		gapdb
	0.616006		0.451734		gapdb
	2		0.198191		gapdb
	0.918074		0.370484		gapdb
	2		0.995868		gapdb
	0.375043		0.78374		gapdb
	0.364357		0.619537		gapdb
	0.0353375		0.734756		gapdb
	2		1.67767		gapdb
	2		0.63854		gapdb
	1.62336		2		gapdb
	2		0.438734		gapdb
	1.49037		0.820138		gapdb
	2		2		gapdb
	0.608831		1.73496		gapdb
	0.591483		1.37147		gapdb
	0.0573655		1.62652		gapdb
	1.61865		2		gapdb
	0.535552		1.45542		gapdb
	0.41265		2		gapdb
	0.254195		2		gapdb
	0.378843		1.86933		gapdb
	2		2		gapdb
	0.154762		2		gapdb
	0.150352		2		gapdb
	0.014582		2		gapdb
	2		2		gapdb
	1.41365		0.778576		gapdb
	1.08924		2		gapdb
	0.670976		1.21931		gapdb
	2		0.534951		gapdb
	2		2		gapdb
	0.408511		2		gapdb
	0.396871		1.67224		gapdb
	0.0384909		1.98323		gapdb
	0.130805		0.761006		gapdb
	0.0432787		0.289647		gapdb
	0.0333469		1.00415		gapdb
	0.0205418		0.453608		gapdb
	0.0808114		0.199013		gapdb
	0.0306149		0.372022		gapdb
	0.0125065		0.786992		gapdb
	0.0121502		0.622108		gapdb
	0.00117839		0.737805		gapdb
	2		0.966981		gapdb
	2		0.368043		gapdb
	2		1.27593		gapdb
	1.64249		0.576382		gapdb
	2		0.252878		gapdb
	2		0.472713		gapdb
	2		1.27066		gapdb
	0.971506		0.790488		gapdb
	0.0942224		0.9375		gapdb
	2		1.22327		gapdb
	2		0.465589		gapdb
	2		1.61411		gapdb
	1.69067		0.729147		gapdb
	2		0.319901		gapdb
	2		0.598002		gapdb
	2		1.60744		gapdb
	1.02933		1.26504		gapdb
	0.0969859		1.18598		gapdb
	2		1.03145		gapdb
	2		0.392579		gapdb
	2		1.361		gapdb
	2		0.614808		gapdb
	2		0.269737		gapdb
	2		0.504228		gapdb
	2		1.35537		gapdb
	2		1.06667		gapdb
	2		0.843188		gapdb
	0.254935		1.70509		ipdb
	2		0.586478		ipdb
	1.29784		0.22322		ipdb
	1		0.773859		ipdb
	0.0164167		0.608483		ipdb
	0.616006		0.349578		ipdb
	2		0.153372		ipdb
	0.918074		0.286703		ipdb
	2		0.770661		ipdb
	0.375043		0.606504		ipdb
	0.364357		0.479434		ipdb
	0.000692687		1.43462		ipdb
	0.0353375		0.568598		ipdb
	0.770514		2		ipdb
	1		1.29223		ipdb
	2		1.64343		ipdb
	1.62336		2		ipdb
	0.41265		2		ipdb
	1.08924		2		ipdb
	0.0333469		1.29759		ipdb
	2		1.64879		ipdb
	2		2		ipdb
	2		0.697051		ipdb
	2		1.75871		ipdb
	0.00418519		1.03752		lmcut
	0.0126493		2		lmcut
	0.0164167		0.786297		lmcut
	2		0.963836		lmcut
	2		0.366846		lmcut
	2		1.27178		lmcut
	2		0.574508		lmcut
	2		0.252056		lmcut
	2		0.471176		lmcut
	2		1.26653		lmcut
	2		0.996748		lmcut
	2		0.787918		lmcut
	0.0421941		2		lmcut
	2		0.934451		lmcut
	0.0266502		1.74062		lmcut
	0.00677435		2		lmcut
	0.0178817		2		lmcut
	0.000547445		0.78956		lmcut
	0.0437728		1.00326		lmcut
	0.0450566		1.26917		lmcut
	2		0.424144		lmcut
	0.464569		1.07015		lmcut
	0.00017659		2		mands
	0.000533725		2		mands
	0.000692687		1.85385		mands
	0.00112448		2		mands
	0.000285838		2		mands
	0.000754501		2		mands
	2.30989e-05		1.86154		mands
	0.00184695		2		mands
	0.00190112		2		mands
	2		0.408805		mands
	2		0.155595		mands
	2		0.539419		mands
	2		0.243674		mands
	2		0.106908		mands
	2		0.199846		mands
	2		0.53719		mands
	2		0.422764		mands
	2		0.33419		mands
	2		0.396341		mands
	0.0196021		2		mands
	1.79225		0.53321		gapdb
	0.132847		0.649438		gapdb
	1.79225		0.742931		gapdb
	2		0.342823		gapdb
	1.79225		0.914557		gapdb
	0.441772		0.762533		gapdb
	1.13417		0.428148		gapdb
	0.0188588		0.4453		gapdb
	0.557957		1.87543		gapdb
	0.0741227		1.21798		gapdb
	0.300788		1.87543		gapdb
	1		1.39332		gapdb
	1.21064		0.642942		gapdb
	1		1.71519		gapdb
	0.246489		1.43008		gapdb
	0.632819		0.802963		gapdb
	0.0105224		0.835131		gapdb
	2		1.53979		gapdb
	2		0.821033		gapdb
	2		1.53979		gapdb
	2		1.14396		gapdb
	2		0.527877		gapdb
	2		1.40823		gapdb
	2		1.17414		gapdb
	2		0.659259		gapdb
	0.141959		0.68567		gapdb
	2		0.53321		gapdb
	0.246429		0.649438		gapdb
	2		0.742931		gapdb
	2		0.342823		gapdb
	2		0.914557		gapdb
	0.81948		0.762533		gapdb
	2		0.428148		gapdb
	0.0349828		0.4453		gapdb
	0.557957		1.34602		gapdb
	1		0.717712		gapdb
	0.0741227		0.874157		gapdb
	0.300788		1.34602		gapdb
	1.21064		0.461447		gapdb
	1		1.23101		gapdb
	0.246489		1.02639		gapdb
	0.632819		0.576296		gapdb
	0.0105224		0.599384		gapdb
	0.460878		2		gapdb
	0.826011		1.55535		gapdb
	0.0612262		1.89438		gapdb
	0.248454		2		gapdb
	0.826011		2		gapdb
	0.826011		2		gapdb
	0.203603		2		gapdb
	0.522715		1.24889		gapdb
	0.00869161		1.29892		gapdb
	0.557957		1.09343		gapdb
	1		0.583026		gapdb
	0.0741227		0.710112		gapdb
	0.300788		1.09343		gapdb
	1		0.812339		gapdb
