	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	0.514897		0.49913		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		gapdb
	1.94213		2		ipdb
	1.94213		2		ipdb
	0.514897		0.49913		ipdb
	0.514897		0.49913		ipdb
	0.514897		0.49913		ipdb
	0.514897		0.49913		ipdb
	0.514897		0.49913		ipdb
	0.514897		0.49913		ipdb
	1.94213		2		ipdb
	1.94213		2		ipdb
	1.94213		2		ipdb
	1.94213		2		ipdb
	1.94213		2		lmcut
	1.94213		2		lmcut
	0.514897		0.49913		lmcut
	0.514897		0.49913		lmcut
	0.514897		0.49913		lmcut
	0.514897		0.49913		lmcut
	0.514897		0.49913		lmcut
	0.514897		0.49913		lmcut
	1.94213		2		lmcut
	1.94213		2		lmcut
	1.94213		2		lmcut
	1.94213		2		lmcut
all_instances_solved: 1		---
