	0.00344957		2		gapdb
	0.0103612		2		gapdb
	0.000853693		2		gapdb
	0.103336		1.00631		gapdb
	4.73526e-05		2		gapdb
	0.00345029		2		gapdb
	0.126881		1.18046		gapdb
	0.00210396		2		gapdb
	0.000853583		1.60048		gapdb
	2		0.211976		gapdb
	2		0.979521		gapdb
	0.247478		1.01643		gapdb
	2		0.213315		gapdb
	0.0137271		2		gapdb
	1.00021		0.585305		gapdb
	2		0.25023		gapdb
	0.609919		0.679396		gapdb
	0.247446		0.339263		gapdb
	2		0.216408		gapdb
	0.332933		1.02091		gapdb
	0.0823934		1.03769		gapdb
	2		0.217774		gapdb
	0.0045702		2		gapdb
	0.333002		0.597542		gapdb
	2		0.255462		gapdb
	0.203062		0.693601		gapdb
	0.0823828		0.346356		gapdb
	2		0.208549		gapdb
	2		0.983831		gapdb
	2		0.963684		gapdb
	2		0.209866		gapdb
	0.055468		2		gapdb
	2		0.575841		gapdb
	2		0.246184		gapdb
	2		0.668411		gapdb
	0.999871		0.333778		gapdb
	2		0.993726		gapdb
	0.0333822		2		gapdb
	0.100267		2		gapdb
	0.00826136		2		gapdb
	0.000458241		2		gapdb
	0.0333892		2		gapdb
	1.22786		1.17306		gapdb
	0.0203604		2		gapdb
	0.0082603		1.59044		gapdb
	2		0.0950881		gapdb
	2		0.448579		gapdb
	2		0.439393		gapdb
	2		0.455951		gapdb
	2		0.0956885		gapdb
	2		0.262556		gapdb
	2		0.112248		gapdb
	2		0.304763		gapdb
	2		0.152186		gapdb
	2		0.362164		gapdb
	0.999791		1.70851		gapdb
	2		1.67352		gapdb
	0.247426		1.73659		gapdb
	2		0.36445		gapdb
	0.0137242		2		gapdb
	2		0.427521		gapdb
	0.609791		1.16076		gapdb
	0.247394		0.579635		gapdb
	2		0.847125		gapdb
	0.0271874		2		gapdb
	0.0816604		2		gapdb
	0.00672828		2		gapdb
	0.814428		0.852474		gapdb
	0.000373204		2		gapdb
	0.0271931		2		gapdb
	0.0165821		2		gapdb
	0.00672742		1.35581		gapdb
	2		0.312007		gapdb
	1.63956		1.47189		gapdb
	2		1.44175		gapdb
	0.405756		1.49608		gapdb
	2		0.313977		gapdb
	0.0225064		2		gapdb
	1.63991		0.861507		gapdb
	2		0.368312		gapdb
	0.405703		0.49936		gapdb
	2		0.624813		gapdb
	2		2		gapdb
	2		2		gapdb
	1.00013		2		gapdb
	2		0.628758		gapdb
	0.0554751		2		gapdb
	2		1.72522		gapdb
	2		0.737569		gapdb
	2		2		gapdb
	2		0.418016		ipdb
	1.3357e-07		2		ipdb
	0.162876		1.96134		ipdb
	4.23708e-07		0.520802		ipdb
	1.46161e-09		2		ipdb
	4.39011e-09		2		ipdb
	3.61717e-10		2		ipdb
	4.37841e-08		0.524091		ipdb
	2.00637e-11		2		ipdb
	1.46192e-09		1.43803		ipdb
	5.37606e-08		0.614788		ipdb
	8.91464e-10		1.6692		ipdb
	3.6167e-10		0.833533		ipdb
	2		0.509855		ipdb
	2		1.92011		ipdb
	2		0.407019		ipdb
	2		0.415528		ipdb
	2		0.400438		ipdb
	2		1.90807		ipdb
	2		0.18258		ipdb
	2		0.695396		ipdb
	2		1.62658		ipdb
	2		0.599089		ipdb
	2		1.19971		ipdb
	2		0.819873		lmcut
	8.20076e-07		1.2197		lmcut
	2.60142e-06		0.265533		lmcut
	8.97379e-09		1.25266		lmcut
	2.69538e-08		1.227		lmcut
	2.22082e-09		1.27324		lmcut
	2.6882e-07		0.26721		lmcut
	1.23184e-10		2		lmcut
	8.97567e-09		0.733186		lmcut
	3.30072e-07		0.313452		lmcut
	5.47328e-09		0.85105		lmcut
	2.22053e-09		0.42498		lmcut
	2		2		lmcut
	2		0.798303		lmcut
	2		0.814993		lmcut
	2		0.785396		lmcut
	2		2		lmcut
	2		0.358102		lmcut
	2		1.36391		lmcut
	2		2		lmcut
	2		1.17502		lmcut
	2		2		lmcut
	2		0.217704		mands
	0.0109426		1.02702		mands
	0.0328674		1.00599		mands
	0.00270806		1.0439		mands
	0.327798		0.219078		mands
	0.000150211		2		mands
	0.0109449		0.60112		mands
	0.402489		0.256991		mands
	0.00667412		0.697754		mands
	0.00270771		0.34843		mands
	0.315241		2		mands
	2		0.973691		mands
	2		0.994048		mands
	2		0.957948		mands
	2		2		mands
	2		0.436778		mands
	2		1.66356		mands
	2		2		mands
	2		1.43317		mands
	2		2		mands
	2		0.250664		gapdb
	0.778055		0.655076		gapdb
	2		1.01542		gapdb
	2		0.296081		gapdb
	1.13275		1.18182		gapdb
	2		0.753391		gapdb
	0.994039		0.517669		gapdb
	0.0266133		2		gapdb
	0.240436		1.24781		gapdb
	0.0274684		2		gapdb
	0.0213719		2		gapdb
	0.100692		2		gapdb
	0.969614		1.18119		gapdb
