	0.0155274		0.38061		gapdb
	2		1.3195		gapdb
	0.415535		0.596064		gapdb
	0.000735455		0.261513		gapdb
	0.038883		0.488855		gapdb
	1.04525		1.31405		gapdb
	1		1.03415		gapdb
	0.432418		0.817481		gapdb
	2		2		gapdb
	0.725296		0.969512		gapdb
	2		2		gapdb
	2		2		gapdb
	2		1.56607		gapdb
	0.047365		0.687089		gapdb
	2		1.2844		gapdb
	2		2		gapdb
	2		2		gapdb
	2		2		gapdb
	2		2		gapdb
	2		2		gapdb
	0.381037		0.757862		gapdb
	0.00591651		0.28845		gapdb
	0.158334		0.451734		gapdb
	0.000280236		0.198191		gapdb
	0.0148159		0.370484		gapdb
	0.398278		0.995868		gapdb
	0.381037		0.78374		gapdb
	0.164767		0.619537		gapdb
	2		1.85385		gapdb
	0.276365		0.734756		gapdb
	2		1.67767		gapdb
	0.0373672		0.63854		gapdb
	2		2		gapdb
	0.0017699		0.438734		gapdb
	0.0935735		0.820138		gapdb
	2		2		gapdb
	2		1.73496		gapdb
	1.04063		1.37147		gapdb
	2		2		gapdb
	1.74545		1.62652		gapdb
	2		2		gapdb
	2		1.45542		gapdb
	2		2		gapdb
	2		2		gapdb
	2		1.86933		gapdb
	2		2		gapdb
	2		2		gapdb
	2		2		gapdb
	2		2		gapdb
	2		2		gapdb
	2		2		gapdb
	0.399336		0.778576		gapdb
	2		2		gapdb
	2		1.21931		gapdb
	0.0189146		0.534951		gapdb
	2		2		gapdb
	2		2		gapdb
	2		1.67224		gapdb
	2		2		gapdb
	2		1.98323		gapdb
	0.95671		0.761006		gapdb
	0.0148552		0.289647		gapdb
	2		1.00415		gapdb
	0.397546		0.453608		gapdb
	0.000703618		0.199013		gapdb
	0.0371998		0.372022		gapdb
	0.95671		0.786992		gapdb
	0.413699		0.622108		gapdb
	2		1.86154		gapdb
	0.693899		0.737805		gapdb
	1		0.966981		gapdb
	0.0155274		0.368043		gapdb
	2		1.27593		gapdb
	0.415535		0.576382		gapdb
	0.000735455		0.252878		gapdb
	0.038883		0.472713		gapdb
	1.04525		1.27066		gapdb
	0.432418		0.790488		gapdb
	2		2		gapdb
	0.725296		0.9375		gapdb
	2		1.22327		gapdb
	0.0359082		0.465589		gapdb
	2		1.61411		gapdb
	0.960955		0.729147		gapdb
	0.0017008		0.319901		gapdb
	0.0899199		0.598002		gapdb
	2		1.60744		gapdb
	2		1.26504		gapdb
	2		2		gapdb
	1.6773		1.18598		gapdb
	0.0307018		0.408805		gapdb
