	1.22771		0.554632		gapdb
	1.34291		1.30729		gapdb
	1.02354		0.554632		gapdb
	1.09889		1.30729		gapdb
	1.02354		0.554632		gapdb
	1.02354		0.554632		gapdb
	1.09889		1.30729		gapdb
	0.613917		1		gapdb
	1.09889		1.30729		gapdb
	0.814526		1.803		gapdb
	1.09384		2		gapdb
	0.833702		1		gapdb
	0.895076		2		gapdb
	0.833702		1		gapdb
	0.833702		1		gapdb
	0.895076		2		gapdb
	0.500051		1.803		gapdb
	0.895076		2		gapdb
	0.74465		0.764943		gapdb
	0.914212		0.424262		gapdb
	0.762181		0.424262		gapdb
	0.81829		1		gapdb
	0.762181		0.424262		gapdb
	0.762181		0.424262		gapdb
	0.81829		1		gapdb
	0.457153		0.764943		gapdb
	0.81829		1		gapdb
	0.976999		1.803		gapdb
	1.19947		1		gapdb
	1.31203		2		gapdb
	1.07362		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1.07362		2		gapdb
	0.599796		1.803		gapdb
	1.07362		2		gapdb
	0.910008		0.764943		gapdb
	1.11722		0.424262		gapdb
	1.22206		1		gapdb
	0.931431		0.424262		gapdb
	0.931431		0.424262		gapdb
	0.931431		0.424262		gapdb
	1		1		gapdb
	0.558669		0.764943		gapdb
	1		1		gapdb
	0.976999		1.803		gapdb
	1.19947		1		gapdb
	1.31203		2		gapdb
	1		1		gapdb
	1.07362		2		gapdb
	1		1		gapdb
	1.07362		2		gapdb
	0.599796		1.803		gapdb
	1.07362		2		gapdb
	0.976999		1.803		gapdb
	1.19947		1		gapdb
	1.31203		2		gapdb
	1		1		gapdb
	1.07362		2		gapdb
	1		1		gapdb
	1.07362		2		gapdb
	0.599796		1.803		gapdb
	1.07362		2		gapdb
	0.910008		0.764943		gapdb
	1.11722		0.424262		gapdb
	1.22206		1		gapdb
	0.931431		0.424262		gapdb
	1		1		gapdb
	0.931431		0.424262		gapdb
	0.931431		0.424262		gapdb
	0.558669		0.764943		gapdb
	1		1		gapdb
	1.62888		1		gapdb
	1.99979		0.554632		gapdb
	2		1.30729		gapdb
	1.66723		0.554632		gapdb
	1.78997		1.30729		gapdb
	1.66723		0.554632		gapdb
	1.66723		0.554632		gapdb
	1.78997		1.30729		gapdb
	1.78997		1.30729		gapdb
	0.910008		0.764943		gapdb
	1.11722		0.424262		gapdb
	1.22206		1		gapdb
	0.931431		0.424262		gapdb
	1		1		gapdb
	0.931431		0.424262		gapdb
	0.931431		0.424262		gapdb
	1		1		gapdb
	0.558669		0.764943		gapdb
	2		1.03873		ipdb
	0.43905		0.962714		ipdb
	0.536538		0.64383		ipdb
	0.539026		0.533952		ipdb
	0.589607		1.25854		ipdb
	0.449387		0.533952		ipdb
	0.482469		1.25854		ipdb
	0.449387		0.533952		ipdb
	0.449387		0.533952		ipdb
	0.482469		1.25854		ipdb
	0.269541		0.962714		ipdb
	0.482469		1.25854		ipdb
	1.8638		1.5532		ipdb
	1.8552		1.87283		ipdb
	1.69605		0.79457		ipdb
	2		1.87283		ipdb
	2		0.79457		ipdb
	2		1.87283		ipdb
	2		1.87283		ipdb
	2		0.79457		ipdb
	2		1.03873		ipdb
	2		0.79457		ipdb
	1.22204		0.668766		lmcut
	0.818302		1.49529		lmcut
	1.00464		0.829336		lmcut
	1.09891		1.95477		lmcut
	0.837567		0.829336		lmcut
	0.899226		1.95477		lmcut
	0.837567		0.829336		lmcut
	0.837567		0.829336		lmcut
	0.899226		1.95477		lmcut
	0.50237		1.49529		lmcut
	0.899226		1.95477		lmcut
	0.995385		1.20578		lmcut
	0.909994		0.511568		lmcut
	1.19393		1.20578		lmcut
	1.11207		0.511568		lmcut
	1.19393		1.20578		lmcut
	1.19393		1.20578		lmcut
	1.11207		0.511568		lmcut
	1.99057		0.668766		lmcut
	1.11207		0.511568		lmcut
	1.00066		2		gapdb
	0.234948		1		gapdb
	0.234948		2		gapdb
	0.116957		0.99892		gapdb
	0.199945		0.99892		gapdb
	0.234948		2		gapdb
	0.234948		2		gapdb
	0.234948		2		gapdb
	0.234948		1		gapdb
	0.999338		0.119627		gapdb
	0.234792		0.119627		gapdb
	0.234792		1		gapdb
	0.11688		0.119497		gapdb
	0.199812		0.119497		gapdb
	0.234792		1		gapdb
	0.234792		1		gapdb
	0.234792		1		gapdb
	0.234792		0.119627		gapdb
	2		1		gapdb
	2		2		gapdb
	1		2		gapdb
	0.497801		0.99892		gapdb
	0.851017		0.99892		gapdb
	1		2		gapdb
	1		2		gapdb
	1		2		gapdb
	1		1		gapdb
	2		0.119627		gapdb
	2		1		gapdb
	1		0.119627		gapdb
	0.497801		0.119497		gapdb
	0.851017		0.119497		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	1		0.119627		gapdb
